X,Y,Z,U,V,W
0,0,0,0,
0.015625,0,0,0,
0.046875,0,0,0,
0.078125,0,0,0,
0.109375,0,0,0,
0.140625,0,0,0,
0.171875,0,0,0,
0.203125,0,0,0,
0.234375,0,0,0,
0.265625,0,0,0,
0.296875,0,0,0,
0.328125,0,0,0,
0.359375,0,0,0,
0.390625,0,0,0,
0.421875,0,0,0,
0.453125,0,0,0,
0.484375,0,0,0,
0.515625,0,0,0,
0.546875,0,0,0,
0.578125,0,0,0,
0.609375,0,0,0,
0.640625,0,0,0,
0.671875,0,0,0,
0.703125,0,0,0,
0.734375,0,0,0,
0.765625,0,0,0,
0.796875,0,0,0,
0.828125,0,0,0,
0.859375,0,0,0,
0.890625,0,0,0,
0.921875,0,0,0,
0.953125,0,0,0,
0.984375,0,0,0,
0,0.015625,0,0,
0.015625,0.015625,0,3.77972e-05,
0.046875,0.015625,0,-0.00013229,
0.078125,0.015625,0,-0.000508321,
0.109375,0.015625,0,-0.0010319,
0.140625,0.015625,0,-0.00164125,
0.171875,0.015625,0,-0.00228699,
0.203125,0.015625,0,-0.00293387,
0.234375,0.015625,0,-0.003558,
0.265625,0.015625,0,-0.00414335,
0.296875,0.015625,0,-0.00467881,
0.328125,0.015625,0,-0.00515599,
0.359375,0.015625,0,-0.005568,
0.390625,0.015625,0,-0.00590871,
0.421875,0.015625,0,-0.00617253,
0.453125,0.015625,0,-0.00635436,
0.484375,0.015625,0,-0.00644967,
0.515625,0.015625,0,-0.00645468,
0.546875,0.015625,0,-0.00636653,
0.578125,0.015625,0,-0.00618351,
0.609375,0.015625,0,-0.00590534,
0.640625,0.015625,0,-0.00553348,
0.671875,0.015625,0,-0.00507154,
0.703125,0.015625,0,-0.00452594,
0.734375,0.015625,0,-0.00390687,
0.765625,0.015625,0,-0.00322967,
0.796875,0.015625,0,-0.00251687,
0.828125,0.015625,0,-0.00180058,
0.859375,0.015625,0,-0.00112496,
0.890625,0.015625,0,-0.000547553,
0.921875,0.015625,0,-0.000136183,
0.953125,0.015625,0,4.77603e-05,
0.984375,0.015625,0,0,
0,0.046875,0,0,
0.015625,0.046875,0,-0.00015741,
0.046875,0.046875,0,-0.000762216,
0.078125,0.046875,0,-0.00177373,
0.109375,0.046875,0,-0.00308912,
0.140625,0.046875,0,-0.00459247,
0.171875,0.046875,0,-0.00618181,
0.203125,0.046875,0,-0.00777746,
0.234375,0.046875,0,-0.00932116,
0.265625,0.046875,0,-0.0107712,
0.296875,0.046875,0,-0.0120976,
0.328125,0.046875,0,-0.0132774,
0.359375,0.046875,0,-0.0142923,
0.390625,0.046875,0,-0.0151265,
0.421875,0.046875,0,-0.0157666,
0.453125,0.046875,0,-0.0162005,
0.484375,0.046875,0,-0.0164181,
0.515625,0.046875,0,-0.0164111,
0.546875,0.046875,0,-0.0161739,
0.578125,0.046875,0,-0.0157039,
0.609375,0.046875,0,-0.0150017,
0.640625,0.046875,0,-0.0140726,
0.671875,0.046875,0,-0.0129269,
0.703125,0.046875,0,-0.0115824,
0.734375,0.046875,0,-0.0100655,
0.765625,0.046875,0,-0.00841504,
0.796875,0.046875,0,-0.00668597,
0.828125,0.046875,0,-0.00495306,
0.859375,0.046875,0,-0.00331368,
0.890625,0.046875,0,-0.001886,
0.921875,0.046875,0,-0.000797602,
0.953125,0.046875,0,-0.000156076,
0.984375,0.046875,0,0,
0,0.078125,0,0,
0.015625,0.078125,0,-0.000368204,
0.046875,0.078125,0,-0.00139393,
0.078125,0.078125,0,-0.00295054,
0.109375,0.078125,0,-0.00489314,
0.140625,0.078125,0,-0.00707464,
0.171875,0.078125,0,-0.00936479,
0.203125,0.078125,0,-0.0116586,
0.234375,0.078125,0,-0.0138763,
0.265625,0.078125,0,-0.0159588,
0.296875,0.078125,0,-0.0178621,
0.328125,0.078125,0,-0.0195527,
0.359375,0.078125,0,-0.0210034,
0.390625,0.078125,0,-0.0221917,
0.421875,0.078125,0,-0.0230983,
0.453125,0.078125,0,-0.0237065,
0.484375,0.078125,0,-0.0240028,
0.515625,0.078125,0,-0.0239763,
0.546875,0.078125,0,-0.0236202,
0.578125,0.078125,0,-0.0229315,
0.609375,0.078125,0,-0.0219125,
0.640625,0.078125,0,-0.0205717,
0.671875,0.078125,0,-0.0189253,
0.703125,0.078125,0,-0.0169992,
0.734375,0.078125,0,-0.014832,
0.765625,0.078125,0,-0.012479,
0.796875,0.078125,0,-0.010016,
0.828125,0.078125,0,-0.00754387,
0.859375,0.078125,0,-0.00518985,
0.890625,0.078125,0,-0.00310441,
0.921875,0.078125,0,-0.00144889,
0.953125,0.078125,0,-0.000373277,
0.984375,0.078125,0,0,
0,0.109375,0,0,
0.015625,0.109375,0,-0.000534568,
0.046875,0.109375,0,-0.00191307,
0.078125,0.109375,0,-0.00392039,
0.109375,0.109375,0,-0.00636492,
0.140625,0.109375,0,-0.00907253,
0.171875,0.109375,0,-0.0118941,
0.203125,0.109375,0,-0.0147095,
0.234375,0.109375,0,-0.0174261,
0.265625,0.109375,0,-0.019974,
0.296875,0.109375,0,-0.0223005,
0.328125,0.109375,0,-0.0243644,
0.359375,0.109375,0,-0.0261328,
0.390625,0.109375,0,-0.0275783,
0.421875,0.109375,0,-0.0286776,
0.453125,0.109375,0,-0.029411,
0.484375,0.109375,0,-0.0297625,
0.515625,0.109375,0,-0.0297195,
0.546875,0.109375,0,-0.0292742,
0.578125,0.109375,0,-0.0284238,
0.609375,0.109375,0,-0.0271714,
0.640625,0.109375,0,-0.025528,
0.671875,0.109375,0,-0.0235134,
0.703125,0.109375,0,-0.0211596,
0.734375,0.109375,0,-0.0185134,
0.765625,0.109375,0,-0.0156407,
0.796875,0.109375,0,-0.0126309,
0.828125,0.109375,0,-0.00960084,
0.859375,0.109375,0,-0.0066965,
0.890625,0.109375,0,-0.00409027,
0.921875,0.109375,0,-0.00197252,
0.953125,0.109375,0,-0.000539865,
0.984375,0.109375,0,0,
0,0.140625,0,0,
0.015625,0.140625,0,-0.00065493,
0.046875,0.140625,0,-0.00231101,
0.078125,0.140625,0,-0.00468188,
0.109375,0.140625,0,-0.00753095,
0.140625,0.140625,0,-0.0106573,
0.171875,0.140625,0,-0.0138955,
0.203125,0.140625,0,-0.0171145,
0.234375,0.140625,0,-0.0202133,
0.265625,0.140625,0,-0.0231156,
0.296875,0.140625,0,-0.025763,
0.328125,0.140625,0,-0.0281101,
0.359375,0.140625,0,-0.0301199,
0.390625,0.140625,0,-0.0317618,
0.421875,0.140625,0,-0.0330098,
0.453125,0.140625,0,-0.0338419,
0.484375,0.140625,0,-0.03424,
0.515625,0.140625,0,-0.0341903,
0.546875,0.140625,0,-0.0336837,
0.578125,0.140625,0,-0.0327167,
0.609375,0.140625,0,-0.0312926,
0.640625,0.140625,0,-0.0294232,
0.671875,0.140625,0,-0.0271307,
0.703125,0.140625,0,-0.0244505,
0.734375,0.140625,0,-0.0214348,
0.765625,0.140625,0,-0.0181568,
0.796875,0.140625,0,-0.0147155,
0.828125,0.140625,0,-0.0112396,
0.859375,0.140625,0,-0.00789022,
0.890625,0.140625,0,-0.00486004,
0.921875,0.140625,0,-0.0023686,
0.953125,0.140625,0,-0.000657372,
0.984375,0.140625,0,0,
0,0.171875,0,0,
0.015625,0.171875,0,-0.000742349,
0.046875,0.171875,0,-0.00261696,
0.078125,0.171875,0,-0.0052846,
0.109375,0.171875,0,-0.00846927,
0.140625,0.171875,0,-0.011944,
0.171875,0.171875,0,-0.0155273,
0.203125,0.171875,0,-0.0190782,
0.234375,0.171875,0,-0.0224895,
0.265625,0.171875,0,-0.0256805,
0.296875,0.171875,0,-0.0285894,
0.328125,0.171875,0,-0.031168,
0.359375,0.171875,0,-0.033377,
0.390625,0.171875,0,-0.0351836,
0.421875,0.171875,0,-0.0365598,
0.453125,0.171875,0,-0.0374816,
0.484375,0.171875,0,-0.0379293,
0.515625,0.171875,0,-0.0378869,
0.546875,0.171875,0,-0.0373437,
0.578125,0.171875,0,-0.0362947,
0.609375,0.171875,0,-0.0347421,
0.640625,0.171875,0,-0.0326969,
0.671875,0.171875,0,-0.030182,
0.703125,0.171875,0,-0.0272346,
0.734375,0.171875,0,-0.0239105,
0.765625,0.171875,0,-0.0202885,
0.796875,0.171875,0,-0.0164759,
0.828125,0.171875,0,-0.0126132,
0.859375,0.171875,0,-0.00887712,
0.890625,0.171875,0,-0.0054818,
0.921875,0.171875,0,-0.00267659,
0.953125,0.171875,0,-0.000742586,
0.984375,0.171875,0,0,
0,0.203125,0,0,
0.015625,0.203125,0,-0.000811027,
0.046875,0.203125,0,-0.00286822,
0.078125,0.203125,0,-0.00579201,
0.109375,0.203125,0,-0.00927235,
0.140625,0.203125,0,-0.0130574,
0.171875,0.203125,0,-0.0169493,
0.203125,0.203125,0,-0.0207971,
0.234375,0.203125,0,-0.0244878,
0.265625,0.203125,0,-0.0279371,
0.296875,0.203125,0,-0.031081,
0.328125,0.203125,0,-0.0338694,
0.359375,0.203125,0,-0.0362617,
0.390625,0.203125,0,-0.0382235,
0.421875,0.203125,0,-0.0397252,
0.453125,0.203125,0,-0.040741,
0.484375,0.203125,0,-0.0412491,
0.515625,0.203125,0,-0.0412311,
0.546875,0.203125,0,-0.0406736,
0.578125,0.203125,0,-0.0395689,
0.609375,0.203125,0,-0.0379165,
0.640625,0.203125,0,-0.0357254,
0.671875,0.203125,0,-0.0330173,
0.703125,0.203125,0,-0.0298298,
0.734375,0.203125,0,-0.0262212,
0.765625,0.203125,0,-0.0222758,
0.796875,0.203125,0,-0.0181099,
0.828125,0.203125,0,-0.013877,
0.859375,0.203125,0,-0.00977221,
0.890625,0.203125,0,-0.00603388,
0.921875,0.203125,0,-0.0029418,
0.953125,0.203125,0,-0.000812362,
0.984375,0.203125,0,0,
0,0.234375,0,0,
0.015625,0.234375,0,-0.000872573,
0.046875,0.234375,0,-0.00309836,
0.078125,0.234375,0,-0.00626318,
0.109375,0.234375,0,-0.010026,
0.140625,0.234375,0,-0.0141108,
0.171875,0.234375,0,-0.0183028,
0.203125,0.234375,0,-0.0224406,
0.234375,0.234375,0,-0.026405,
0.265625,0.234375,0,-0.0301084,
0.296875,0.234375,0,-0.0334848,
0.328125,0.234375,0,-0.0364832,
0.359375,0.234375,0,-0.0390618,
0.390625,0.234375,0,-0.0411853,
0.421875,0.234375,0,-0.0428227,
0.453125,0.234375,0,-0.0439465,
0.484375,0.234375,0,-0.0445319,
0.515625,0.234375,0,-0.0445579,
0.546875,0.234375,0,-0.0440071,
0.578125,0.234375,0,-0.0428676,
0.609375,0.234375,0,-0.0411347,
0.640625,0.234375,0,-0.0388136,
0.671875,0.234375,0,-0.0359229,
0.703125,0.234375,0,-0.0324993,
0.734375,0.234375,0,-0.0286032,
0.765625,0.234375,0,-0.0243244,
0.796875,0.234375,0,-0.0197898,
0.828125,0.234375,0,-0.0151691,
0.859375,0.234375,0,-0.0106793,
0.890625,0.234375,0,-0.0065866,
0.921875,0.234375,0,-0.00320333,
0.953125,0.234375,0,-0.000879851,
0.984375,0.234375,0,0,
0,0.265625,0,0,
0.015625,0.265625,0,-0.000935469,
0.046875,0.265625,0,-0.0033337,
0.078125,0.265625,0,-0.00674603,
0.109375,0.265625,0,-0.0108008,
0.140625,0.265625,0,-0.015197,
0.171875,0.265625,0,-0.0197023,
0.203125,0.265625,0,-0.0241438,
0.234375,0.265625,0,-0.0283958,
0.265625,0.265625,0,-0.0323672,
0.296875,0.265625,0,-0.0359904,
0.328125,0.265625,0,-0.0392136,
0.359375,0.265625,0,-0.0419946,
0.390625,0.265625,0,-0.0442974,
0.421875,0.265625,0,-0.0460897,
0.453125,0.265625,0,-0.0473421,
0.484375,0.265625,0,-0.048027,
0.515625,0.265625,0,-0.0481193,
0.546875,0.265625,0,-0.0475967,
0.578125,0.265625,0,-0.0464416,
0.609375,0.265625,0,-0.0446429,
0.640625,0.265625,0,-0.0421998,
0.671875,0.265625,0,-0.0391259,
0.703125,0.265625,0,-0.0354555,
0.734375,0.265625,0,-0.0312497,
0.765625,0.265625,0,-0.026605,
0.796875,0.265625,0,-0.0216607,
0.828125,0.265625,0,-0.0166061,
0.859375,0.265625,0,-0.0116853,
0.890625,0.265625,0,-0.00719753,
0.921875,0.265625,0,-0.0034917,
0.953125,0.265625,0,-0.00095445,
0.984375,0.265625,0,0,
0,0.296875,0,0,
0.015625,0.296875,0,-0.0010056,
0.046875,0.296875,0,-0.00359354,
0.078125,0.296875,0,-0.0072768,
0.109375,0.296875,0,-0.0116505,
0.140625,0.296875,0,-0.0163871,
0.171875,0.296875,0,-0.021235,
0.203125,0.296875,0,-0.0260088,
0.234375,0.296875,0,-0.0305757,
0.265625,0.296875,0,-0.034841,
0.296875,0.296875,0,-0.0387358,
0.328125,0.296875,0,-0.0422081,
0.359375,0.296875,0,-0.0452156,
0.390625,0.296875,0,-0.0477223,
0.421875,0.296875,0,-0.0496949,
0.453125,0.296875,0,-0.051102,
0.484375,0.296875,0,-0.051913,
0.515625,0.296875,0,-0.0520979,
0.546875,0.296875,0,-0.0516281,
0.578125,0.296875,0,-0.0504784,
0.609375,0.296875,0,-0.048629,
0.640625,0.296875,0,-0.0460702,
0.671875,0.296875,0,-0.0428082,
0.703125,0.296875,0,-0.0388719,
0.734375,0.296875,0,-0.0343224,
0.765625,0.296875,0,-0.0292625,
0.796875,0.296875,0,-0.0238465,
0.828125,0.296875,0,-0.0182879,
0.859375,0.296875,0,-0.012864,
0.890625,0.296875,0,-0.00791409,
0.921875,0.296875,0,-0.00383081,
0.953125,0.296875,0,-0.00104291,
0.984375,0.296875,0,0,
0,0.328125,0,0,
0.015625,0.328125,0,-0.00108709,
0.046875,0.328125,0,-0.00389206,
0.078125,0.328125,0,-0.00788271,
0.109375,0.328125,0,-0.0126164,
0.140625,0.328125,0,-0.0177354,
0.171875,0.328125,0,-0.0229668,
0.203125,0.328125,0,-0.0281116,
0.234375,0.328125,0,-0.0330292,
0.265625,0.328125,0,-0.0376216,
0.296875,0.328125,0,-0.041819,
0.328125,0.328125,0,-0.0455698,
0.359375,0.328125,0,-0.0488326,
0.390625,0.328125,0,-0.0515719,
0.421875,0.328125,0,-0.0537543,
0.453125,0.328125,0,-0.0553466,
0.484375,0.328125,0,-0.056315,
0.515625,0.328125,0,-0.0566239,
0.546875,0.328125,0,-0.0562373,
0.578125,0.328125,0,-0.0551198,
0.609375,0.328125,0,-0.0532403,
0.640625,0.328125,0,-0.0505766,
0.671875,0.328125,0,-0.0471231,
0.703125,0.328125,0,-0.0429004,
0.734375,0.328125,0,-0.0379667,
0.765625,0.328125,0,-0.0324306,
0.796875,0.328125,0,-0.0264634,
0.828125,0.328125,0,-0.0203084,
0.859375,0.328125,0,-0.0142838,
0.890625,0.328125,0,-0.00877932,
0.921875,0.328125,0,-0.00424151,
0.953125,0.328125,0,-0.00115069,
0.984375,0.328125,0,0,
0,0.359375,0,0,
0.015625,0.359375,0,-0.00118313,
0.046875,0.359375,0,-0.00424045,
0.078125,0.359375,0,-0.00858548,
0.109375,0.359375,0,-0.013731,
0.140625,0.359375,0,-0.0192847,
0.171875,0.359375,0,-0.0249492,
0.203125,0.359375,0,-0.0305104,
0.234375,0.359375,0,-0.0358199,
0.265625,0.359375,0,-0.0407762,
0.296875,0.359375,0,-0.0453098,
0.328125,0.359375,0,-0.0493705,
0.359375,0.359375,0,-0.0529191,
0.390625,0.359375,0,-0.0559218,
0.421875,0.359375,0,-0.058346,
0.453125,0.359375,0,-0.0601578,
0.484375,0.359375,0,-0.06132,
0.515625,0.359375,0,-0.0617914,
0.546875,0.359375,0,-0.0615268,
0.578125,0.359375,0,-0.0604786,
0.609375,0.359375,0,-0.0586004,
0.640625,0.359375,0,-0.0558531,
0.671875,0.359375,0,-0.0522139,
0.703125,0.359375,0,-0.0476893,
0.734375,0.359375,0,-0.0423302,
0.765625,0.359375,0,-0.0362491,
0.796875,0.359375,0,-0.0296358,
0.828125,0.359375,0,-0.0227691,
0.859375,0.359375,0,-0.0160192,
0.890625,0.359375,0,-0.0098395,
0.921875,0.359375,0,-0.00474567,
0.953125,0.359375,0,-0.0012833,
0.984375,0.359375,0,0,
0,0.390625,0,0,
0.015625,0.390625,0,-0.00129667,
0.046875,0.390625,0,-0.00464901,
0.078125,0.390625,0,-0.00940497,
0.109375,0.390625,0,-0.015024,
0.140625,0.390625,0,-0.0210731,
0.171875,0.390625,0,-0.0272269,
0.203125,0.390625,0,-0.0332545,
0.234375,0.390625,0,-0.0389991,
0.265625,0.390625,0,-0.0443573,
0.296875,0.390625,0,-0.0492604,
0.328125,0.390625,0,-0.0536617,
0.359375,0.390625,0,-0.057526,
0.390625,0.390625,0,-0.0608229,
0.421875,0.390625,0,-0.0635224,
0.453125,0.390625,0,-0.0655909,
0.484375,0.390625,0,-0.0669891,
0.515625,0.390625,0,-0.0676698,
0.546875,0.390625,0,-0.0675777,
0.578125,0.390625,0,-0.0666503,
0.609375,0.390625,0,-0.0648219,
0.640625,0.390625,0,-0.0620301,
0.671875,0.390625,0,-0.0582279,
0.703125,0.390625,0,-0.0533992,
0.734375,0.390625,0,-0.0475802,
0.765625,0.390625,0,-0.0408822,
0.796875,0.390625,0,-0.0335138,
0.828125,0.390625,0,-0.0257957,
0.859375,0.390625,0,-0.0181633,
0.890625,0.390625,0,-0.0111531,
0.921875,0.390625,0,-0.00537107,
0.953125,0.390625,0,-0.00144777,
0.984375,0.390625,0,0,
0,0.421875,0,0,
0.015625,0.421875,0,-0.00143102,
0.046875,0.421875,0,-0.00512903,
0.078125,0.421875,0,-0.0103625,
0.109375,0.421875,0,-0.0165265,
0.140625,0.421875,0,-0.0231396,
0.171875,0.421875,0,-0.029844,
0.203125,0.421875,0,-0.0363905,
0.234375,0.421875,0,-0.042614,
0.265625,0.421875,0,-0.04841,
0.296875,0.421875,0,-0.0537133,
0.328125,0.421875,0,-0.0584826,
0.359375,0.421875,0,-0.0626891,
0.390625,0.421875,0,-0.0663089,
0.421875,0.421875,0,-0.0693166,
0.453125,0.421875,0,-0.0716814,
0.484375,0.421875,0,-0.0733631,
0.515625,0.421875,0,-0.0743095,
0.546875,0.421875,0,-0.0744547,
0.578125,0.421875,0,-0.0737191,
0.609375,0.421875,0,-0.0720127,
0.640625,0.421875,0,-0.069243,
0.671875,0.421875,0,-0.065328,
0.703125,0.421875,0,-0.0602176,
0.734375,0.421875,0,-0.0539209,
0.765625,0.421875,0,-0.0465387,
0.796875,0.421875,0,-0.0382946,
0.828125,0.421875,0,-0.0295575,
0.859375,0.421875,0,-0.0208449,
0.890625,0.421875,0,-0.0128025,
0.921875,0.421875,0,-0.00615744,
0.953125,0.421875,0,-0.00165435,
0.984375,0.421875,0,0,
0,0.453125,0,0,
0.015625,0.453125,0,-0.00159045,
0.046875,0.453125,0,-0.00569454,
0.078125,0.453125,0,-0.0114838,
0.109375,0.453125,0,-0.018275,
0.140625,0.453125,0,-0.0255287,
0.171875,0.453125,0,-0.0328498,
0.203125,0.453125,0,-0.0399686,
0.234375,0.453125,0,-0.0467126,
0.265625,0.453125,0,-0.0529781,
0.296875,0.453125,0,-0.0587061,
0.328125,0.453125,0,-0.0638642,
0.359375,0.453125,0,-0.0684335,
0.390625,0.453125,0,-0.0723996,
0.421875,0.453125,0,-0.0757454,
0.453125,0.453125,0,-0.078446,
0.484375,0.453125,0,-0.0804633,
0.515625,0.453125,0,-0.0817419,
0.546875,0.453125,0,-0.0822057,
0.578125,0.453125,0,-0.0817567,
0.609375,0.453125,0,-0.0802763,
0.640625,0.453125,0,-0.0776329,
0.671875,0.453125,0,-0.0736973,
0.703125,0.453125,0,-0.0683681,
0.734375,0.453125,0,-0.0616087,
0.765625,0.453125,0,-0.053492,
0.796875,0.453125,0,-0.0442469,
0.828125,0.453125,0,-0.0342933,
0.859375,0.453125,0,-0.0242507,
0.890625,0.453125,0,-0.0149101,
0.921875,0.453125,0,-0.00716531,
0.953125,0.453125,0,-0.00191916,
0.984375,0.453125,0,0,
0,0.484375,0,0,
0.015625,0.484375,0,-0.00178077,
0.046875,0.484375,0,-0.00636422,
0.078125,0.484375,0,-0.0128024,
0.109375,0.484375,0,-0.0203159,
0.140625,0.484375,0,-0.0282956,
0.171875,0.484375,0,-0.0363029,
0.203125,0.484375,0,-0.0440463,
0.234375,0.484375,0,-0.0513473,
0.265625,0.484375,0,-0.0581061,
0.296875,0.484375,0,-0.0642739,
0.328125,0.484375,0,-0.0698311,
0.359375,0.484375,0,-0.0747732,
0.390625,0.484375,0,-0.0790998,
0.421875,0.484375,0,-0.0828068,
0.453125,0.484375,0,-0.0858793,
0.484375,0.484375,0,-0.0882857,
0.515625,0.484375,0,-0.0899711,
0.546875,0.484375,0,-0.0908519,
0.578125,0.484375,0,-0.0908117,
0.609375,0.484375,0,-0.0896999,
0.640625,0.484375,0,-0.0873377,
0.671875,0.484375,0,-0.0835331,
0.703125,0.484375,0,-0.0781111,
